X,Y,OBJECTID,ROWID_,DAY_OF_WEEK,HOLIDAY,WEEK_OF_YEAR,MONTH_OF_YEAR,ISSUE_TIME,VIOLATION_CODE,VIOLATION_DESCRIPTION,LOCATION,RP_PLATE_STATE,BODY_STYLE,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKET_ISSUE_DATE
-77.078747630400002,38.9488036419,1844576,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4500 40TH ST NW,DC,,805604,4804,393174,142325,2017-09-21T09:16:00.000Z
-77.078747630400002,38.9488036419,1844577,,,,,,,P012,DISOBEYING OFFICIAL SIGN,4500 40TH ST NW,DC,,805604,4804,393174,142325,2017-09-21T09:18:00.000Z
-77.078747630400002,38.9488036419,1844578,,,,,,,P039,PARK AT EXPIRED METER,4500 40TH ST NW,DC,,805604,4804,393174,142325,2017-09-21T09:29:00.000Z
-77.078747630400002,38.9488036419,1844579,,,,,,,NO VIOL,,4500 40TH ST NW,MD,,805604,4804,393174,142325,2017-09-21T09:31:00.000Z
-77.078747630400002,38.9488036419,1844580,,,,,,,P039,PARK AT EXPIRED METER,4500 40TH ST NW,DC,,805604,4804,393174,142325,2017-09-21T09:33:00.000Z
-77.021623899100007,38.920614161099998,1844588,,,,,,,P269,NO STANDING ANYTIME,2301 GEORGIA AV NW,MD,,229522,10152,398125,139193,2017-09-21T17:26:00.000Z
-76.963912112,38.868100803200001,1844603,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1710 31ST ST SE,VA,,808179,7007,403132,133364,2017-09-21T23:13:00.000Z
-76.963912112,38.868100803200001,1844604,,,,,,,P055,NO PARKING ANYTIME,1703 31ST ST SE,DC,,808179,7007,403132,133364,2017-09-21T23:04:00.000Z
-76.981000368699995,38.8696632885,1844605,,,,,,,P002,STAND OR PARK IN ALLEY,1630 R ST SE,DC,,59031,12568,401649,133537,2017-09-21T23:33:00.000Z
-76.996475326400002,38.886420395499997,1844191,,,,,,,P322,PARK OVERTIME IN TIMED ZONE,225 7TH ST SE,DC,,300829,3358,400306,135397,2017-09-06T11:12:00.000Z
-76.996475326400002,38.886420395499997,1844192,,,,,,,P322,PARK OVERTIME IN TIMED ZONE,225 7TH ST SE,DC,,300829,3358,400306,135397,2017-09-06T11:15:00.000Z
-76.950191490099996,38.863339313799997,1844196,,,,,,,P003,RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT,2036 FORT DAVIS ST SE,DC,,145771,11001,404323,132836,2017-09-06T09:11:00.000Z
-76.950191490099996,38.863339313799997,1844197,,,,,,,P003,RESIDENTIAL PERMIT PKING BEYOND LIMIT W/O PERMIT,2036 FORT DAVIS ST SE, ,,145771,11001,404323,132836,2017-09-06T09:15:00.000Z
-76.927740226400005,38.903279785899997,1844199,,,,,,,P002,STAND OR PARK IN ALLEY,5087 SHERIFF RD NE, ,,13784,1793,406268,137271,2017-09-16T10:35:00.000Z
-76.929480591399994,38.903758292200003,1844200,,,,,,,P002,STAND OR PARK IN ALLEY,5000 SHERRIFF RD NE,VA,,15493,6292,406117,137324,2017-09-16T10:40:00.000Z
-76.929480591399994,38.903758292200003,1844201,,,,,,,P002,STAND OR PARK IN ALLEY,5000 SHERIFF RD NE,MD,,15493,6292,406117,137324,2017-09-16T10:40:00.000Z
-77.038135092600001,38.895395573,1846023,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:10:00.000Z
-77.038135092600001,38.895395573,1846024,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK OF E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:15:00.000Z
-77.038135092600001,38.895395573,1846025,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,DC,,806390,5492,396692,136394,2017-09-15T09:20:00.000Z
-77.038135092600001,38.895395573,1846026,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:20:00.000Z
-77.038135092600001,38.895395573,1846027,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:20:00.000Z
-77.038135092600001,38.895395573,1846028,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:20:00.000Z
-77.038135092600001,38.895395573,1846029,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK E ST NW,MD,,806390,5492,396692,136394,2017-09-13T09:24:00.000Z
-77.038135092600001,38.895395573,1846030,,,,,,,P269,NO STANDING ANYTIME,1600 BLOCK OF E ST NW,VA,,806390,5492,396692,136394,2017-09-15T09:25:00.000Z
-77.022538477400005,38.931964467900002,1846107,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,642 MORTON ST NW,VA,,228872,1794,398046,140453,2017-09-05T18:09:00.000Z
-77.055568423400004,38.929899535799997,1845889,,,,,,,P055,NO PARKING ANYTIME,3000 CONNECTICUT AV NW,VA,,219893,2711,395182,140225,2017-09-04T14:15:00.000Z
-77.054427203900005,38.930620737799998,1845890,,,,,,,P259,NO STOPPING OR STANDING IN PM RUSH HOUR ZONE,3001 CONNECTICUT AV NW,MD,,293230,2711,395281,140305,2017-09-07T17:10:00.000Z
-77.038135092600001,38.895395573,1845895,,,,,,,P055,NO PARKING ANYTIME,1700 E ST NW,VA,,806390,5492,396692,136394,2017-09-08T09:14:00.000Z
-76.997386848100007,38.859980758200003,1845735,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1260 EATON RD SE,DC,,147983,4786,400227,132462,2017-09-05T18:29:00.000Z
-77.034033520799994,38.900009122699998,1845760,,,,,,,P007,PARK IN A BUS ZONE,1500 H ST NW,DC,,218299,7099,397048,136906,2017-09-04T10:30:00.000Z
-77.034033520799994,38.900009122699998,1845761,,,,,,,P007,PARK IN A BUS ZONE,1500 H ST NW,TX,,218299,7099,397048,136906,2017-09-04T10:32:00.000Z
-76.989837164500003,38.880699681199999,1845794,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,700 12TH ST SE,MD,,288859,3122,400882,134762,2017-09-08T12:32:00.000Z
-76.988638616700001,38.880321218399999,1845795,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,713 13TH ST SE,DC,,288897,4134,400986,134720,2017-09-12T09:29:00.000Z
-77.015680582399995,38.899787819,1846893,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,401 H ST NW, ,,800047,44,398640,136881,2017-09-08T20:19:00.000Z
-77.017559173600006,38.8977606702,1847368,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,401 F ST NW,MD,,242924,3961,398477,136656,2017-09-20T06:25:00.000Z
-77.015205162399994,38.8868158274,1847373,,,,,,,P047,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,300 3RD ST SW,DC,,802872,2357,398681,135441,2017-09-12T09:45:00.000Z
-76.93165086,38.876716430199998,1847334,,,,,,,P002,STAND OR PARK IN ALLEY,4660 HILLSIDE RD SE,MD,,18523,1434,405931,134322,2017-09-16T02:23:00.000Z
-77.039471474300001,38.893944781499997,1847090,,,,,,,P007,PARK IN A BUS ZONE,400 17TH ST NW,RI,,806778,5813,396576,136233,2017-09-03T14:00:00.000Z
-77.033650158100002,38.8937934613,1847091,,,,,,,P010,OBSTRUCTING CROSSWALK,400 15TH ST NW,MD,,800891,759,397081,136216,2017-09-07T00:00:00.000Z
-77.013880005,38.888563618200003,1846762,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 MARYLAND AV SW,MD,,801240,1186,398796,135635,2017-09-05T10:20:00.000Z
-77.013868970800004,38.8910949733,1846763,,,,,,,P012,DISOBEYING OFFICIAL SIGN,200 PENNSYLVANIA AV NW,VA,,804014,3407,398797,135916,2017-09-23T09:30:00.000Z
-77.032181330100002,38.908540558799999,1848466,,,,,,,P007,PARK IN A BUS ZONE,1338 14TH ST NW,MD,,304918,1804,397209,137853,2017-09-10T15:25:00.000Z
-77.031950516600006,38.908045163,1848467,,,,,,,P007,PARK IN A BUS ZONE,1300 B/O 14TH ST NW,VA,,802156,1804,397229,137798,2017-09-10T15:53:00.000Z
-77.011405954200001,38.914291756399997,1848529,,,,,,,P002,STAND OR PARK IN ALLEY,71 S ST NW,DC,,227062,4133,399011,138491,2017-09-12T22:53:00.000Z
-76.979921213500006,38.896282893,1848285,,,,,,,P053,PARKED LESS THAN 3 FEET FROM ANOTHER VEHICLE,1720 E ST NE,DC,,57152,3986,401742,136492,2017-09-21T12:11:00.000Z
-76.979239137799993,38.902975986100003,1848286,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1010 17TH ST NE,MD,,75993,2188,401801,137235,2017-09-24T09:05:00.000Z
-76.967817072399995,38.922206204699997,1848293,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,2801 CHANNING ST NE, ,,44728,11608,402791,139370,2017-09-05T13:27:00.000Z
-77.027129119099996,38.932918372899998,1848316,,,,,,,P002,STAND OR PARK IN ALLEY,3500 NEW HAMPSHIRE AV NW,DC,,230488,5491,397648,140559,2017-09-13T23:42:00.000Z
-77.027129119099996,38.932918372899998,1848317,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,3500 NEW HAMPSHIRE AV NW,DC,,230488,5491,397648,140559,2017-09-13T23:42:00.000Z
-76.927316628499995,38.900369822800002,1849450,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,813 51ST ST NE, ,,80196,11603,406305,136948,2017-09-03T17:35:00.000Z
-76.981673269,38.896823683,1849678,,,,,,,P057,NO PARKING SPECIFIC HOURS,1616 F ST NE,DC,,59716,9987,401590,136552,2017-09-04T07:54:00.000Z
-77.021679495599997,38.875905644600003,1849689,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,600 WATER ST SW,MD,,276680,10366,398119,134230,2017-09-13T10:36:00.000Z
-77.013285799100004,38.916291408200003,1849690,,,,,,,P047,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,100 THOMAS ST NW,NY,,803155,2577,398848,138713,2017-09-16T09:10:00.000Z
-77.003749410099999,38.908806173099997,1849691,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,100 FLORIDA AV NE,DC,,306456,13972,399675,137882,2017-09-24T07:40:00.000Z
-77.014150788199998,38.917183131599998,1849692,,,,,,,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,159 U ST NW,MD,,227548,8911,398773,138812,2017-09-24T12:44:00.000Z
-76.989946995699995,38.919174397500001,1849696,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,1100 W ST NE,MD,,811770,10097,400872,139033,2017-09-01T16:25:00.000Z
-76.9736065349,38.920838390199997,1849697,,,,,,,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,S/B 2100 QUEENS CHAPEL RD NE,VA,,804676,4030,402289,139218,2017-09-02T10:15:00.000Z
-76.9736065349,38.920838390199997,1849698,,,,,,,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,S/B 2100 QUEENS CHAPEL RD NE,MD,,804676,4030,402289,139218,2017-09-02T10:45:00.000Z
-77.016077733,38.8205406784,1849700,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,N/B 4600 SHEPHERD PKWY SW,VA,,295479,5714,398604,128084,2017-09-07T14:30:00.000Z
-77.016077733,38.8205406784,1849701,,,,,,,P158,UNSAFE TIRES,N/B 4600 SHEPHERD PKWY SW,MD,,295479,5714,398604,128084,2017-09-07T15:40:00.000Z
-77.019416707,38.903462667699998,1849702,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,500 NEW YORK AV NW,MD,,300627,4845,398316,137289,2017-09-09T14:00:00.000Z
-76.966935289899993,38.933781642900001,1849703,,,,,,,P151,LOADS NOT SECURED,2900 RHODE ISLAND AV NE,MD,,287313,6550,402867,140655,2017-09-11T06:40:00.000Z
-76.966935289899993,38.933781642900001,1849704,,,,,,,P158,UNSAFE TIRES,2900 RHODE ISLAND AV NE,MD,,287313,6550,402867,140655,2017-09-11T07:10:00.000Z
-76.966935289899993,38.933781642900001,1849705,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,2900 RHODE ISLAND AV NE,MD,,287313,6550,402867,140655,2017-09-11T08:00:00.000Z
-77.001466569900003,38.909986317300003,1849706,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,300 NEW YORK AV NE,MD,,806455,5546,399873,138013,2017-09-18T08:40:00.000Z
-76.965866157099995,38.926475595299998,1849707,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,S/B 2800 30TH ST NE,MD,,800121,103,402960,139844,2017-09-20T08:05:00.000Z
-76.965866157099995,38.926475595299998,1849839,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,2800 30TH ST NE,MD,,800121,103,402960,139844,2017-09-20T08:20:00.000Z
-76.965866157099995,38.926475595299998,1849840,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,2800 30TH ST NE,DC,,800121,103,402960,139844,2017-09-20T08:30:00.000Z
-76.965866157099995,38.926475595299998,1849841,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,2800 30TH ST S/B NE,MD,,800121,103,402960,139844,2017-09-20T09:20:00.000Z
-76.964778117899996,38.934546718599996,1849842,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,E/B 3100 RI AVE NE,DC,,806865,5890,403054,140740,2017-09-22T07:30:00.000Z
-76.965866157099995,38.926475595299998,1849843,,,,,,,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,2800 30TH ST NE,DC,,800121,103,402960,139844,2017-09-25T07:25:00.000Z
-76.965866157099995,38.926475595299998,1849844,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,2800 30TH ST NE,MD,,800121,103,402960,139844,2017-09-25T07:40:00.000Z
-76.965866157099995,38.926475595299998,1849845,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,2800 30TH ST NE,MD,,800121,103,402960,139844,2017-09-25T10:15:00.000Z
-77.001522479499997,38.828604360699998,1849868,,,,,,,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,4217 4TH ST SE,DC,,149597,11671,399868,128979,2017-09-01T19:30:00.000Z
-77.000013795900003,38.828631396,1849869,,,,,,,P332,ABANDON VEHICLE ON PUBLIC/PRIVATE PROPERTY VIOL 1,4204 4TH ST SE,VA,,147363,11671,399999,128982,2017-09-01T21:30:00.000Z
-76.960552367399998,38.921627445600002,1849889,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2350 SOUTH DAKOTA AV NE,MD,,48031,9851,403421,139306,2017-09-04T08:36:00.000Z
-76.968832227600004,38.921386722299999,1849890,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,2335 BLADENSBURG RD NE,MD,,48294,12850,402703,139279,2017-09-18T10:41:00.000Z
-76.973390292100007,38.913181258199998,1849891,,,,,,,P053,PARKED LESS THAN 3 FEET FROM ANOTHER VEHICLE,2209 RAND PL NE,CA,,50505,2252,402308,138368,2017-09-24T13:27:00.000Z
-77.032907128399998,38.957293308700002,1849715,,,,,,,P335,ABANDON VEH PRIV/PUBLIC PROP SOLID WASTE/RAT,1400 BLOCK LONGFELLOW ST NW,MD,,801330,1298,397148,143265,2017-09-05T17:00:00.000Z
-77.032457665300001,38.933052139099999,1849779,,,,,,,P055,NO PARKING ANYTIME,3443 14TH ST NW,MD,,230834,1557,397186,140574,2017-09-01T20:20:00.000Z
-76.983131495699993,38.921308586099997,1849789,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,2328 15TH ST NE,VA,,48386,9521,401463,139270,2017-09-02T11:00:00.000Z
-77.063504364600007,38.905365800799999,1849815,,,,,,,P159,NO STOPPING OR STANDING IN AM RUSH HOUR ZONE,3219 M ST NW,VA,,300196,7676,394492,137502,2017-09-25T07:29:00.000Z
-77.064395119500006,38.908707411499996,1849816,,,,,,,P059,PARK IN A FIRE LANE,3232 P ST NW,VA,,275683,8332,394415,137873,2017-09-25T12:31:00.000Z
-77.023963346,38.916289706100002,1849497,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,1900 9TH ST NW,VA,,800252,209,397922,138713,2017-09-09T20:45:00.000Z
-77.030637425699993,38.937845047099998,1849522,,,,,,,P002,STAND OR PARK IN ALLEY,1325 QUINCY ST NW,DC,,225170,6894,397344,141106,2017-09-03T17:30:00.000Z
-76.9736065349,38.920838390199997,1849529,,,,,,,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,2100 QUEENS CHAPEL RD NE,MD,,804676,4030,402289,139218,2017-09-05T08:10:00.000Z
-77.016441997499996,38.902201954500001,1849530,,,,,,,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,400 K ST NW,VA,,311471,15572,398574,137149,2017-09-05T09:40:00.000Z
-76.950524220800006,38.898625325399998,1849603,,,,,,,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,600 KENILWORTH TER NE,MD,,311058,6717,404292,136753,2017-09-24T05:50:00.000Z
-77.038409747499998,38.934491663400003,1849374,,,,,,,P002,STAND OR PARK IN ALLEY,3413 OAKWOOD TER NW,VA,,234047,11331,396670,140734,2017-09-15T21:30:00.000Z
-77.026868672299997,38.945719220400001,1851131,,,,,,,P055,NO PARKING ANYTIME,4520 GEORGIA AV NW,MD,,284932,1391,397671,141980,2017-09-07T15:45:00.000Z
-76.975579094099999,38.885228789499998,1851142,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,1900 MASSACHUSETTS AV SE, ,,301068,6846,402119,135265,2017-09-18T00:48:00.000Z
-76.975579094099999,38.885228789499998,1851143,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,1900 MASSACHUSETTS AV SE,DC,,301068,6846,402119,135265,2017-09-18T00:59:00.000Z
-76.975579094099999,38.885228789499998,1851144,,,,,,,P170,FAILURE TO DISPLAY CURRENT TAGS,1900 MASSACHUSETTS AV SE,DC,,301068,6846,402119,135265,2017-09-18T00:20:00.000Z
-77.012742895499997,38.910949524099998,1851241,,,,,,,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,110 Q ST NW,DC,,238375,6632,398895,138120,2017-09-12T01:40:00.000Z
-77.017556171500004,38.885563332499999,1851180,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,401 4TH ST SW,MD,,801538,1143,398477,135302,2017-09-03T07:03:00.000Z
-77.017556171500004,38.885563332499999,1851181,,,,,,,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,404 4TH ST SW,MD,,801538,1143,398477,135302,2017-09-04T11:17:00.000Z
-77.031356781499994,38.8950102294,1851032,,,,,,,P269,NO STANDING ANYTIME,1350 PENNSYLVANIA AV NW,MD,,293203,6461,397280,136351,2017-09-06T22:35:00.000Z
-77.016344508,38.929551271400001,1851066,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,110 IRVING ST NW,MD,,228314,6350,398583,140185,2017-09-07T11:49:00.000Z
-77.016344508,38.929551271400001,1851067,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,110 IRVING ST NW,MD,,228314,6350,398583,140185,2017-09-07T11:57:00.000Z
-77.016344508,38.929551271400001,1851068,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,110 IRVING ST NW,MD,,228314,6350,398583,140185,2017-09-07T11:59:00.000Z
-77.019090336199994,38.976285765100002,1851086,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,7053 SPRING PL NW,MD,,285375,14136,398346,145373,2017-09-17T18:06:00.000Z
-77.067354968299995,38.905255544,1851126,,,,,,,P011,PARK MORE THAN 12 INCHES FROM CURB,3333 M ST NW,VA,,301775,5065,394158,137490,2017-09-24T22:24:00.000Z
-77.002171563499999,38.964954938,1850852,,,,,,,P269,NO STANDING ANYTIME,300 RITTENHOUSE ST NE,MD,,801643,1547,399812,144115,2017-09-19T19:33:00.000Z
-77.002171563499999,38.964954938,1850853,,,,,,,P269,NO STANDING ANYTIME,300 RITTENHOUSE ST NE,MD,,801643,1547,399812,144115,2017-09-19T20:18:00.000Z
-77.016179948399994,38.9667194552,1850854,,,,,,,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,6300 3RD ST NW,MD,,808409,7199,398598,144311,2017-09-20T18:58:00.000Z
-77.058072981799995,38.903900265099999,1850892,,,,,,,P014,EMERGENCY NO PARKING,1100 BLOCK 29TH ST NW,VA,,812325,10588,394963,137339,2017-09-06T14:05:00.000Z
-77.058072981799995,38.903900265099999,1850893,,,,,,,P386,RELOCATE TOW FEE,1100 BLOCK 29TH ST NW,VA,,812325,10588,394963,137339,2017-09-06T14:04:00.000Z
-77.032213259100004,38.928178711,1850949,,,,,,,P001,PARK ABREAST OF ANOTHER VEHICLE,3023 14TH ST NW,DC,,284554,5540,397207,140033,2017-09-15T14:58:00.000Z
-77.021679495599997,38.875905644600003,1850648,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,600 WATER ST SW,VA,,276680,10366,398119,134230,2017-09-13T10:38:00.000Z
-77.025657015700006,38.880454078,1850649,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,MD,,312846,8505,397774,134735,2017-09-01T00:00:00.000Z
-77.025657015700006,38.880454078,1850650,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,VA,,312846,8505,397774,134735,2017-09-14T11:18:00.000Z
-77.025657015700006,38.880454078,1850651,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,MD,,312846,8505,397774,134735,2017-09-14T11:30:00.000Z
-77.025657015700006,38.880454078,1850652,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,GA,,312846,8505,397774,134735,2017-09-14T11:30:00.000Z
-77.025657015700006,38.880454078,1850653,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,GA,,312846,8505,397774,134735,2017-09-14T11:31:00.000Z
-77.025657015700006,38.880454078,1850654,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,GA,,312846,8505,397774,134735,2017-09-14T11:40:00.000Z
-77.025657015700006,38.880454078,1850655,,,,,,,P055,NO PARKING ANYTIME,900 MAINE AV SW,VA,,312846,8505,397774,134735,2017-09-14T12:32:00.000Z
-77.028089185,38.881435432899998,1850656,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-14T13:13:00.000Z
-77.028089185,38.881435432899998,1850657,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-14T12:52:00.000Z
-77.028089185,38.881435432899998,1850658,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-14T12:53:00.000Z
-77.028089185,38.881435432899998,1850659,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-14T12:55:00.000Z
-77.028089185,38.881435432899998,1850660,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,VA,,302697,8260,397563,134844,2017-09-14T13:20:00.000Z
-77.028089185,38.881435432899998,1850661,,,,,,,P269,NO STANDING ANYTIME,1100 MAINE AV SW,MD,,302697,8260,397563,134844,2017-09-14T13:24:00.000Z
-77.031379673800004,38.894640880099999,1852563,,,,,,,P269,NO STANDING ANYTIME,1350 D ST NW,MD,,815790,14104,397278,136310,2017-09-02T00:23:00.000Z
-76.996174881399995,38.900770720300002,1852125,,,,,,,P045,PARK IN RESERVED EMBASSY SPACE,900 7TH ST NE,NC,,806285,5403,400332,136990,2017-09-10T12:04:00.000Z
-76.981996798799997,38.893832955100002,1851943,,,,,,,P002,STAND OR PARK IN ALLEY,311 16TH ST NE (REAR) NE,MD,,40502,9907,401562,136220,2017-09-24T18:45:00.000Z
-76.981985210199994,38.894076179300001,1851944,,,,,,,P002,STAND OR PARK IN ALLEY,321 16TH ST NE,DC,,38603,9907,401563,136247,2017-09-24T18:50:00.000Z
-77.032206972400004,38.914260849100003,1851951,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1800 14TH ST NW,MD,,310208,8974,397207,138488,2017-09-08T01:41:00.000Z
-76.997500541400001,38.903536321700003,1851976,,,,,,,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,619 L ST NE,NJ,,3813,5067,400217,137297,2017-09-19T00:07:00.000Z
-77.043870367899999,38.905365815099998,1853349,,,,,,,P028,PARK IN AN UNLIGHTED AREA (PARKING AREA),1900 M ST NW,MD,,243290,11513,396195,137501,2017-09-16T18:50:00.000Z
-77.042522123,38.906465332499998,1853350,,,,,,,P055,NO PARKING ANYTIME,1800 JEFFERSON PL NW,MD,,800728,528,396312,137623,2017-09-16T19:10:00.000Z
-77.0330200529,38.9021984448,1853351,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1424 K ST NW,VA,,240268,,397136,137149,2017-09-19T18:38:00.000Z
-77.030033261900002,38.927449618,1853765,,,,,,,P316,IMPROPER DISPLAY OF TAGS,1300 COLUMBIA RD NW,AL,,283964,5792,397396,139952,2017-09-04T16:51:00.000Z
-77.033063060900005,38.9203682594,1853771,,,,,,,NO VIOL,,1430 BELMONT ST NW,DC,,234159,1294,397133,139166,2017-09-19T20:30:00.000Z
-77.029953373599994,38.929449484199999,1853790,,,,,,,P002,STAND OR PARK IN ALLEY,1300 KENYON ST NW,MD,,231339,6997,397403,140174,2017-09-16T16:10:00.000Z
-77.074298799299996,38.963805320399999,1853842,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,5521 CONNECTICUT AV NW,VA,,264023,3124,393561,143990,2017-09-22T19:08:00.000Z
-77.040328228700005,38.920951519100001,1853636,,,,,,,P002,STAND OR PARK IN ALLEY,2328 ONTARIO RD NW,DC,,284367,3990,396503,139231,2017-09-19T02:07:00.000Z
-77.048341687800004,38.919489129600002,1853637,,,,,,,P013,PARK WITHIN 5 FEET OF DRIVEWAY OR ALLEY,2310 ASHMEAD PL NW,DC,,226271,11268,395808,139069,2017-09-19T22:30:00.000Z
-77.020167329200007,38.907894649399999,1853686,,,,,,,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1300 6TH R/O NW,GA,,279018,4925,398251,137781,2017-09-07T19:32:00.000Z
